asin	title	subcat1	subcat2	obj1	pb1	obj2	pb2	obj3	pb3	obj4	pb4	obj5	pb5	obj6	pb6	obj7	pb7
0812992199	Boyfriend 101: A Gay Guy's Guide to Dating, Romance, and Finding True Love Paperback	Politics & Social Sciences	Social Sciences	umbrella	55.991101265												
0812992490	Rage for Fame: The Ascent of Clare Boothe Luce Paperback	Politics & Social Sciences	Politics & Government	bed	57.0988535881												
0812992881	What You Want Is in the Limo: On the Road with Led Zeppelin, Alice Cooper, and the Who in 1973, the Year the Sixties Died and the Modern Rock Star Was Born Hardcover	Arts & Photography	Music	car	65.8782660961												
0812993144	Tapestry of Fortunes: A Novel Hardcover	Literature & Fiction	Genre Fiction	vase	65.9103512764												
0812993330	A Daughter's Tale: The Memoir of Winston Churchill's Youngest Child Hardcover	Biographies & Memoirs	Leaders & Notable People	tie	88.0127429962	umbrella	83.6330413818										
0812993462	The Pope and Mussolini: The Secret History of Pius XI and the Rise of Fascism in Europe Hardcover	History	World	potted plant	51.4508843422												
0813014034	The Columbia Restaurant Spanish Cookbook Hardcover	Cookbooks, Food & Wine	Regional & International	dining table	63.8151168823	chair	59.9422514439	wine glass	55.7658195496								
0813124344	In Defense of the Bush Doctrine	New, Used & Rental Textbooks	Social Sciences	tie	78.6709010601												
0813136512	Blueprints for Battle: Planning for War in Central Europe, 1948-1968 (Foreign Military Studies) Hardcover	History	Military	truck	57.1683943272	car	50.136077404										
0813191513	Blood on the Moon: The Assassination of Abraham Lincoln Paperback	Biographies & Memoirs	Leaders & Notable People	tie	53.0684828758												
0813521920	Aristotle's Physics: A Guided Study (Masterworks of Discovery) includes a new translation Edition	New, Used & Rental Textbooks	Humanities	vase	63.6355638504												
0813560616	In the Godfather Garden: The Long Life and Times of Richie ``the Boot`` Boiardo (Rivergate Regionals Collection) Hardcover	History	Americas	tie	88.3646309376												
081392085X	The Civilizations of Africa: A History to 1800	New, Used & Rental Textbooks	Humanities	vase	99.7579157352												
0814158161	Wondrous Words: Writers and Writing in the Elementary Classroom unknown Edition	New, Used & Rental Textbooks	Education	chair	79.9413442612												
0814413048	Web Copy That Sells: The Revolutionary Formula for Creating Killer Copy That Grabs Their Attention and Compels Them to Buy Paperback	Business & Money	Industries	bottle	52.1597862244												
081447439X	The Team-Building Tool Kit: Tips and Tactics for Effective Workplace Teams Paperback	Business & Money	Management & Leadership	tie	55.9262216091												
0814635687	The Sacred Gaze: Contemplation and the Healing of the Self Paperback	Christian Books & Bibles	Catholicism	mask	99.7981905937	bed	54.3925046921										
0814747892	Revolutions in the Atlantic World: A Comparative History	New, Used & Rental Textbooks	Humanities	dog	85.8869791031	umbrella	65.5440270901										
0814776051	The Passionate Torah: Sex and Judaism Paperback	Religion & Spirituality	Judaism	bed	99.2881774902												
0815602804	Ramza (Contemporary Issues in the Middle East) Paperback	Biographies & Memoirs	Historical	bed	55.3811430931												
0815604297	Mount Allegro: A Memoir of Italian American Life (New York Classics) Paperback	Biographies & Memoirs	Historical	tie	50.0001788139												
0815605390	The Night Has a Naked Soul: Witchcraft and Sorcery among the Western Cherokee (The Iroquois and Their Neighbors) Paperback	Religion & Spirituality	New Age & Spirituality	cat	78.3919274807	dog	63.6700212955										
0815722265	The Arab Awakening: America and the Transformation of the Middle East (Saban Center at the Brookings Institution Books) 1st Edition	New, Used & Rental Textbooks	Humanities	book	74.5773613453												
0815775695	Building a New Afghanistan	New, Used & Rental Textbooks	Humanities	horse	87.4987304211												
0816642281	Quick Breads Paperback	Cookbooks, Food & Wine	Baking	cup	94.4864273071	donut	69.9782907963										
0816644160	Abc Bunny (Fesler-Lampert Minnesota Heritage) Hardcover	Children's Books		bird	69.3305969238												
0817912940	The End of Modern History in the Middle East (Hoover Institution Press Publication) 1st Edition	New, Used & Rental Textbooks	Humanities	umbrella	59.3519628048												
0817954422	Why Government Is the Problem (Essays in Public Policy) Paperback	Politics & Social Sciences	Politics & Government	tie	63.5905742645												
0818504110	Experiences in Visual Thinking, 2nd edition Paperback	Engineering & Transportation	Engineering	bed	85.3192985058												
0819511773	The Alphabet in the Park: Selected Poems (Wesleyan Poetry in Translation) Paperback	Literature & Fiction	History & Criticism	prayer_rug	55.5412650108												
081956348X	Devouring Frida: The Art History and Popular Celebrity of Frida Kahlo Paperback	Arts & Photography	History & Criticism	cat	60.1540565491												
0819905542	St. Francis of Assisi: First and Second Life of St. Francis With Selections from the Treatise on the Miracles of Blessed Francis (English and Latin Edition) 1st Edition	History	World	bird	80.3784072399												
0820320412	Animals and Why They Matter Reissue Edition	New, Used & Rental Textbooks	Humanities	cat	57.3729038239												
0820320471	Separate Pasts: Growing Up White in the Segregated South (Brown Thrasher Books Ser.) 2nd Edition	History	Americas	car	76.6316950321												
0820324019	The Unabridged Devil's Dictionary Paperback	Humor & Entertainment	Humor	chair	61.4625573158												
0821216562	An American Vision: Three Generations of Wyeth Art: N.C. Wyeth, Andrew Wyeth, James Wyeth Paperback	Arts & Photography	History & Criticism	wig	74.1783976555												
0821224972	If Only You Knew How Much I Smell You: True Portraits of Dogs Hardcover	Arts & Photography	Photography & Video	cat	80.4344892502	dog	65.9975588322										
0821225057	The Bulfinch Anatomy of Antique China and Silver: An Illustrated Guide to Tableware, Identifying Period, Detail and Design Hardcover	Crafts, Hobbies & Home	Antiques & Collectibles	vase	59.702193737												
0821227653	Preston Bailey's Design for Entertaining: Inspiration for Creating the Party of Your Dreams Hardcover	Crafts, Hobbies & Home	Home Improvement & Design	bed	68.998748064												
0821228110	Southern Accents on Color Hardcover	Crafts, Hobbies & Home	Home Improvement & Design	potted plant	97.3107159138	chair	86.6031527519	vase	69.6750283241	wine glass	62.6249194145						
0821258486	Smitten: A Kitten's Guide to Happiness Hardcover	Arts & Photography	Photography & Video	cat	89.6298289299												
0821502190	Grammar for Writing: Level Blue Paperback	Teen & Young Adult	Education & Reference	umbrella	56.4938902855												
0821536044	Progress in Mathematics, Sadlier-Oxford			clock	50.2787053585												
0821582054	Progress in Mathematics: Grade 5 Hardcover	Children's Books	Education & Reference	apple	61.1811816692												
0821774689	An Unmistakable Rogue Mass Market Paperback	Literature & Fiction	Genre Fiction	book	66.1499559879												
0821780514	A Rake's Guide to Seduction (Zebra Historical Romance) Mass Market Paperback	Literature & Fiction	United States	swimming_trunks	57.8580737114												
0821916432	Frankenstein: With Related Readings (Emc Masterpiece Series) Hardcover	Teen & Young Adult	Literature & Fiction	bird	87.4545574188	clock	52.7999401093										
0821921061	Literature and the Language Arts: Experiencing Literature (The EMC Masterpiece Series) Hardcover	Teen & Young Adult		horse	60.698723793												
0821939912	Aventura, Level 2: Workbook (Spanish Edition) (Spanish) Paperback	Children's Books	Education & Reference	boat	62.586504221												
0822218976	Shel's Shorts - Acting Edition Paperback	Literature & Fiction	Dramas & Plays	airplane	52.8101801872												
082221993X	Take Me Out - Acting Edition Paperback	Literature & Fiction	Dramas & Plays	airplane	73.96479249												
0822223376	The Government Inspector (Hatcher) - Acting Edition	Literature & Fiction	Dramas & Plays	airplane	66.3578391075												
0822330210	Feminism without Borders: Decolonizing Theory, Practicing Solidarity 35275th Edition	Politics & Social Sciences	Social Sciences	clock	85.5254471302												
0822331977	The Cuba Reader: History, Culture, Politics (The Latin America Readers) 1st Edition	History	Americas	truck	65.595471859												
0822349558	Gay Latino Studies: A Critical Reader (Critical Reader (Paperback)) Paperback	Politics & Social Sciences	Social Sciences	tv	68.6459600925												
0822513161	Presidents' Day (First Step Nonfiction) Paperback	Children's Books	Holidays & Celebrations	bed	73.600435257												
0822523817	Garbage Trucks (Pull Ahead Books) Paperback	Children's Books	Literature & Fiction	truck	82.623308897												
0822541076	Cooking the German Way: Revised and Expanded to Include New Low-Fat and Vegetarian Recipes (Easy Menu Ethnic Cookbooks) Library Binding	Cookbooks, Food & Wine	Regional & International	carrot	60.6356739998												
0822541297	Cooking the Cuban Way: Culturally Authentic Foods, Including Low-Fat and Vegetarian Recipes (Easy Menu Ethnic Cookbooks) Library Binding	Children's Books	Geography & Cultures	bowl	85.7141911983												
0822567075	African Lions (Pull Ahead Books) (Pull Ahead Books: Animals) Paperback	Children's Books	Literature & Fiction	cat	71.9545245171	dog	54.9769163132										
0822589451	Goodnight Sh'ma (Very First Board Books) Paperback	Children's Books	Literature & Fiction	teddy	83.8767528534												
082259028X	Dino-Soccer (Dino-Sports) Library Binding	Children's Books	Animals	sports ball	99.722468853												
0822590670	The Clock Struck One: A Time-telling Tale (Math Is Fun!) Library Binding	Children's Books	Animals	clock	99.6321678162												
0822595575	Silkworms (Lerner Natural Science Books) (A Lerner Natural Science Book) Paperback	Children's Books	Animals	dog	61.2985551357												
0822957507	Choreography And The Specific Image 1st Edition	Arts & Photography	Performing Arts	bird	69.9874341488												
0822962012	Looking for The Gulf Motel (Pitt Poetry Series) Paperback	Literature & Fiction	Poetry	chair	62.8818154335												
0823006972	Color Choices: Making Color Sense Out of Color Theory Paperback	Arts & Photography	Graphic Design	bed	73.3133733273												
0823013952	Drawing for the Absolute and Utter Beginner Paperback	Arts & Photography	History & Criticism	bottle	80.3195238113	potted plant	68.817615509	cup	59.7252368927	vase	59.305113554						
0823069850	Flowers that Wow: Inspired Arrangements for the Floral-Impaired Paperback	Crafts, Hobbies & Home	Crafts & Hobbies	cake	65.1900112629												
0823091813	Bouquet Chic: Wedding flowers Paperback	Crafts, Hobbies & Home	Crafts & Hobbies	gown	96.75	cake	58.3051741123										
0823099474	Painting for the Absolute and Utter Beginner Paperback	Arts & Photography	Painting	vase	96.4316785336	apple	81.5651357174	orange	67.467290163								
0823408019	A Picture Book of Abraham Lincoln (Picture Book Biography) Paperback	Children's Books	History	bed	52.1709263325												
0823413438	A Picture Book of Davy Crockett (Picture Book Biography) Paperback	Children's Books	History	teddy	53.2889962196												
0823413640	The Moon Book Paperback	Children's Books	Science, Nature & How It Works	clock	83.7052941322	teddy	60.1215541363										
0823414140	A Picture Book of Thomas Alva Edison (Picture Book Biography) Paperback	Children's Books	Science, Nature & How It Works	tie	87.0925009251												
0823415066	A Picture Book of Thurgood Marshall (Picture Book Biography) Paperback	Children's Books	Education & Reference	tie	91.8754816055												
0823415163	Penguins! Paperback	Children's Books	Geography & Cultures	bird	76.2397646904												
0823415880	Hellen Keller: Rebellious Spirit Hardcover	Children's Books	Growing Up & Facts of Life	dog	97.4673330784												
082341633X	A Picture Book of George Washington Carver (Picture Book Biography) Paperback	Children's Books	History	tie	85.9208405018												
0823416372	Bats Paperback	Children's Books	Animals	umbrella	67.4334228039												
0823417689	Polar Bears Paperback	Children's Books	Growing Up & Facts of Life	dog	74.7505187988												
0823417980	The Princess and the Pizza Paperback	Children's Books	Geography & Cultures	cake	50.010573864												
0823418200	Punctuation Takes a Vacation Paperback	Children's Books	Growing Up & Facts of Life	umbrella	72.7951288223												
0823418286	Giant Pandas Paperback	Children's Books	Geography & Cultures	bird	69.9931979179												
0823418545	Escape Across the Wide Sea Hardcover	Children's Books	Growing Up & Facts of Life	chair	59.868055582												
0823421163	Groundhog Day! Paperback	Children's Books	Geography & Cultures	bird	61.8735551834												
0823421341	The Christmas Coat: Memories of My Sioux Childhood Hardcover	Children's Books	Geography & Cultures	bird	50.1720666885												
0823421953	Freedom Walkers: The Story of the Montgomery Bus Boycott Grades 6-8 Paperback	Children's Books	History	car	75.4142463207												
082342247X	The Buzz on Bees: Why Are They Disappearing? Library Binding	Children's Books	Growing Up & Facts of Life	bird	80.4234564304												
