asin	title	subcat1	subcat2	obj1	pb1	obj2	pb2	obj3	pb3	obj4	pb4	obj5	pb5	obj6	pb6	obj7	pb7
1884585124	Comprehending Test Manuals: A Guide and Workbook 1st Edition	Health, Fitness & Dieting	Psychology & Counseling	sports ball	98.4042465687												
1884630014	Days of Tragedy in Armenia: Personal Experiences in Harpoot, 1915-1917 (Armenian Genocide Documentation Series, 1) Paperback	Politics & Social Sciences	Sociology	brass	52.9370725155												
1884654304	Skateboarding: Legendary Tricks Paperback	Sports & Outdoors	Individual Sports	car	58.4312856197	bicycle	53.0035376549										
1884656145	Chefs of Cucina Amore, The: Celebrating the Very Best in Italian Cooking Hardcover	Cookbooks, Food & Wine	Regional & International	wine glass	70.7693219185												
1884734995	The Way I Act Hardcover	Children's Books	Growing Up & Facts of Life	bow_tie	99.6758401394	teddy	52.6488184929										
1884855148	Message to the Blackman in America Paperback	Religion & Spirituality	Islam	tie	84.2308521271												
1885061323	Birds of Colorado Field Guide Paperback	History	Americas	bird	99.9995946884												
1885071620	Pocket Ref 4th Edition 4th Edition	Engineering & Transportation	Engineering	scoreboard	60.7804119587												
1885167601	Little Red Book of Selling: 12.5 Principles of Sales Greatness Hardcover	Business & Money	Management & Leadership	airplane	52.892434597												
1885203292	Absolut Book: The Absolut Vodka Advertising Story Paperback	Arts & Photography	Graphic Design	bottle	64.5444750786												
1885214022	Lithuania: New & Selected Poems Paperback	Literature & Fiction	Poetry	dog	62.663269043												
1885593082	Math Play! (Williamson Little Hands Series) Paperback	Education & Teaching	Schools & Teaching	teddy bear	51.3491094112												
1885593295	Geology Rocks!: 50 Hands-On Activities to Explore the Earth (Kaleidoscope Kids) Paperback	Children's Books	Science, Nature & How It Works	sports ball	87.0503723621												
1885593384	Going West!: Journey on a Wagon Train to Settle a Frontier Town (Kaleidoscope Kids) Paperback	Children's Books	History	sports ball	87.106102705												
1885767234	Brightest Heaven of Invention: A Christian Guide To Six Shakespeare Plays Paperback	Literature & Fiction	History & Criticism	cinema	91.1044299603	bed	80.804848671	street_sign	62.95								
1886069166	Elephant Prince: The Story of Ganesh Hardcover	Children's Books	Literature & Fiction	tray	82.7316582203	bicycle	53.6460399628										
1886298092	Success Express for Teens: 50 Life-Changing Activities Paperback	Parenting & Relationships	Parenting	stop sign	99.9851703644												
1886433232	What They Never Told You in History Class, Vol.1 6th Revised Edition	New, Used & Rental Textbooks	Humanities	brass	52.0649254322												
1886529191	Introduction to Linear Optimization (Athena Scientific Series in Optimization and Neural Computation, 6) unknown Edition	Science & Math	Mathematics	scoreboard	71.5979337692												
188652923X	Introduction to Probability, 2nd Edition 2nd Edition	Science & Math	Mathematics	book	67.1208798885												
1886705232	Streetwise Jerusalem Map - Laminated City Center Street Map of Jerusalem, Israel - Folding pocket size travel map Map	Travel	Middle East	clock	88.1896853447	maze	58.0364465714										
1886705704	Streetwise Ireland Map - Laminated Country Road Map of Ireland Map	Travel	Europe	clock	99.042904377												
1887542590	The Essential Driving Guide for England, Scotland and Ireland Paperback	Travel	Europe	clock	99.7156500816												
1887752307	Al-Ghazali's Path to Sufism: His Deliverance from Error (al-Munqidh min al-Dalal) Paperback	Religion & Spirituality	Islam	brass	98.1544494629												
1887840117	Eric the Red and Leif the Lucky Paperback	Children's Books		vase	61.8931829929												
1887840400	Riding the Pony Express Paperback	Children's Books		dog	60.0478947163												
1887840559	Flame Over Tara Paperback	Literature & Fiction	Genre Fiction	dog	50.4106163979												
1887896686	Native Roads: The Complete Motoring Guide to the Navajo and Hopi Nations, Newly Revised Edition Paperback	History	Americas	car	67.612349987												
1888009195	Euclid's Elements	Science & Math	Mathematics	dog	52.0846903324												
1888009284	Selections from Kepler's Astronomia Nova (Science Classics Module for Humanities Studies)	Science & Math	Astronomy & Space Science	maze	75.5901634693												
1888469919	Pre-Algebra, Sixth Edition			book	69.8327422142												
1888690593	Bobby Fischer: The Career and Complete Games of the American World Chess Champion Paperback	Humor & Entertainment	Puzzles & Games	tie	77.8697013855												
1888698543	The Mental Game of Baseball: A Guide to Peak Performance Paperback	Sports & Outdoors	Miscellaneous	sports ball	99.9929070473												
1888820179	Amazing Grace: The Story of Grace O'Malley the Notorious Pirate Woman Paperback	Literature & Fiction	Genre Fiction	kite	90.8744513988												
1888827084	Spelling Power, Student Record Book, Green Grades 4-6 Paperback	Children's Books	Education & Reference	street_sign	81.13												
1888827394	Spelling Power, Fourth Edition 4th Edition	New, Used & Rental Textbooks		book	76.7925083637												
1889392391	Bridal Bargains: Secrets to Throwing A Fantastic Wedding On A Realistic Budget Paperback	Self-Help	Relationships	umbrella	53.9951443672												
1889424080	For the Good of the Game: Modern Techniques and Practical Wisdom for Today's Soccer Referee Paperback	Sports & Outdoors	Soccer	sports ball	56.7398667336												
1889540692	Street Strategies: A Survival Guide for Motorcyclists Paperback	Engineering & Transportation	Automotive	kite	63.9020442963												
1889540714	Rats: Complete Care Guide Paperback	Crafts, Hobbies & Home	Pets & Animal Care	cat	91.3859188557												
1889593060	High Altitude Baking: 200 Delicious Recipes & Tips for Great Cookies, Cakes, Breads & More : For People Living Between 3,500 & 10,000 Feet Paperback	Cookbooks, Food & Wine	Regional & International	pizza	80.5800795555												
188959315X	High Altitude Baking: 200 Delicious Recipes & Tips for Great Cookies, Cakes, Breads & More Paperback	Cookbooks, Food & Wine	Regional & International	cake	92.1323478222												
1889609110	Conscious Discipline: 7 Basic Skills for Brain Smart Classroom Management 1st Edition	New, Used & Rental Textbooks		jersey	72.6598024368	kite	50.1720309258										
1889609285	Shubert Rants and Raves - Paperback (English)	Learning & Education		teddy bear	87.2894704342												
1889892742	Welding Symbols Quick Card Pamphlet	Engineering & Transportation	Engineering	tv	72.5033640862												
1889910171	The Jazz Fly Hardcover	Children's Books	Animals	stop sign	75.8971989155	sports ball	54.9383878708										
1890085057	The Reassess Your Chess Workbook Paperback	Humor & Entertainment	Puzzles & Games	vase	63.44383955												
1890177288	Introduction To Catholicism: A Complete Course Hardcover	Teen & Young Adult	Religion & Spirituality	clock	99.8519599438												
1890177601	Introduction to Catholicism Student Workbook New Edition	New, Used & Rental Textbooks	Humanities	clock	99.969625473												
1890318477	An Intelligent Person's Guide to Modern Culture 1st Edition	New, Used & Rental Textbooks	Humanities	clock	53.4088671207												
189053403X	35 Ways to Help a Grieving Child (Guidebook Series) Paperback	Self-Help	Death & Grief	stop sign	76.4396250248												
1890771619	The Harvest Gypsies New edition Edition	Reference	Writing, Research & Publishing Guides	car	51.1070489883												
1890948144	Clicker Training for Cats (Karen Pryor Clicker Books) 2nd Edition	Crafts, Hobbies & Home	Pets & Animal Care	orange	52.1805763245												
189110523X	Comfort Food: Rachael Ray Top 30 30-Minute Meals Spiral-bound	Cookbooks, Food & Wine	Quick & Easy	pizza	73.2086718082	dining table	56.2481641769										
1891252089	Ashtanga Yoga: The Practice Manual Hardcover	Health, Fitness & Dieting	Exercise & Fitness	book	50.7360756397												
1891327720	Endangered Animals: Level 2 (We Both Read - Level 2 (Quality)) Paperback	Children's Books	Literature & Fiction	cat	95.945084095	dog	88.4216964245										
189138922X	Classical Mechanics null edition Edition	Science & Math	Physics	truck	65.456789732												
1891627570	Letters and Numbers for Me Paperback	Children's Books	Education & Reference	cow	97.6298630238	bird	90.8161222935										
1891627708	Handwriting Without Tears Cursive Handwriting - Grade 3	Office & School Supplies	Education & Crafts	zebra	95.7623243332	airplane	62.4509334564										
1891785400	Counsels of Religion Paperback	Religion & Spirituality	Islam	prayer_rug	53.4218370914												
1891830600	Carnet De Voyage (Travel Journal) Paperback	Reference	Writing, Research & Publishing Guides	carton	59.7297012806												
1892069563	MindWare Multiplication Mosaics			crossword_puzzle	99.3574440479												
1892145898	Biscotti: Recipes from the Kitchen of the American Academy in Rome, Rome Sustainable Food Project Hardcover	Cookbooks, Food & Wine	Regional & International	dining table	81.8002343178	orange	58.4235966206	donut	56.7512750626								
1892149060	The Manly Art of Seduction, How to Meet, Talk To, and Become Intimate with Anyone Paperback	Politics & Social Sciences	Social Sciences	scoreboard	94.2149281502												
1892374625	Waffles from Morning to Midnight Hardcover	Cookbooks, Food & Wine	Baking	fork	60.7472002506												
1892427443	All American History Student Activity Book Volume 2 Paperback	History		tv	56.3809633255												
1892495260	The Unknown Tour de France: The Many Faces of the World's Greatest Bicycle Race (Cycling Resources Book) Paperback	Sports & Outdoors	Individual Sports	vase	60.4769587517												
189249552X	Ascent: The Mountains of the Tour de France Hardcover	Sports & Outdoors	Individual Sports	bicycle	98.3744621277												
1892495716	Rebour: The Bicycle Illustrations of Daniel Rebour Hardcover	Engineering & Transportation	Automotive	bicycle	80.6648910046												
1892882027	The Seven Secrets of Successful Coaches Paperback	Sports & Outdoors	Coaching	scoreboard	93.6707079411												
189310303X	Poor Richard			dog	53.7924051285												
1893831248	The 80/10/10 Diet Paperback	Cookbooks, Food & Wine	Cooking by Ingredient	apple	67.1885490417												
1893858553	Examkrackers 101 Passages in MCAT Verbal Reasoning 2nd ed. Edition	Medical Books	Medicine	cup	74.8188316822												
1897238762	Out of Control: Why Disciplining Your Child Doesn't Work and What Will Paperback	Parenting & Relationships	Parenting	stop sign	57.4750840664												
1899171592	Holistic Aromatherapy for Animals: A Comprehensive Guide to the Use of Essential Oils & Hydrosols with Animals (Comprehensive Guide to the Use of Essential Oils and Hydroso) Paperback	Health, Fitness & Dieting	Alternative Medicine	dog	99.1751253605	cat	97.3138868809	horse	85.3504359722	bird	78.9124071598	cow	70.2038049698				
1901123561	A Taste of Puerto Rico Cookbook Paperback	Cookbooks, Food & Wine	Regional & International	bowl	73.3218789101	orange	59.4417214394	carrot	58.2647562027								
190192324X	Stop Smoking Forever Audio CD	Health, Fitness & Dieting	Addiction & Recovery	Band_Aid	53.5278737545												
1901923916	Mermaids & Fairy Dust (Calm for Kids) (Magical meditation for girls of all ages) Audio CD	Health, Fitness & Dieting	Alternative Medicine	kite	64.1466677189												
1903141680	The Food and Cooking of Peru: Traditions, Ingredients, Tastes and Techniques in 60 Classic Recipes Hardcover	Cookbooks, Food & Wine	Regional & International	bowl	54.7741353512												
190314194X	Wood-Fired Oven Cookbook: 70 Recipes for Incredible Stone-Baked Pizzas and Breads, Roasts, Cakes and Desserts, All Specially Devised for the Outdoor Oven and Illustrated in Over 400 Photographs Hardcover	Cookbooks, Food & Wine	Cooking Methods	pizza	98.7141132355	bowl	70.583242178										
190316415X	The Best Of Irish Breads & Baking: Traditional, Contemporary & Festive Paperback	Cookbooks, Food & Wine	Regional & International	bakery	85.3084504604	cake	81.7531585693	potted plant	64.6287560463	bowl	64.6844029427	chair	52.0705282688	vase	50.2415537834		
190385475X	Hands of Stone: The Life and Legend of Roberto Duran Paperback	Sports & Outdoors	Biographies	apple	57.7754199505												
1903975581	Painting Flowers and Plants (Watercolour Painting Tips & Techniques) Paperback	Arts & Photography	History & Criticism	bed	56.8802893162												
1904048714	Muses: Revealing the Nature of Inspiration (Pocket Essential series) Hardcover	Arts & Photography	History & Criticism	dog	56.599009037												
1904271227	As You Like It (Arden Shakespeare: Third Series) Paperback	Literature & Fiction	History & Criticism	teddy bear	53.1665802002												
1904550398	My First Signs: American Sign Language (Baby Signing) Board book	Children's Books	Education & Reference	teddy bear	79.9254179001												
1904550401	Sign and Sing Along: Teddy Bear, Teddy Bear! Board book	Children's Books	Growing Up & Facts of Life	teddy bear	90.6163156033												
1904550428	Sign and Sing Along: Twinkle, Twinkle Little Star Board book	Children's Books	Growing Up & Facts of Life	teddy bear	82.0939838886												
1904550436	Sign and Sing Along: Itsy Bitsy Spider Board book	Children's Books	Growing Up & Facts of Life	teddy bear	92.5305247307												
1904573215	The Fifth Quarter: An Offal Cookbook Hardcover	Cookbooks, Food & Wine	Cooking by Ingredient	crossword_puzzle	99.068903923												
