asin	title	subcat1	subcat2	obj1	pb1	obj2	pb2	obj3	pb3	obj4	pb4	obj5	pb5	obj6	pb6	obj7	pb7
0738721514	Llewellyn's 2014 Daily Planetary Guide: Complete Astrology At A Glance (Llewellyn's Daily Planetary Guide) Calendar	Religion & Spirituality	New Age & Spirituality	banana	51.2962043285												
0738721557	Llewellyn's 2014 Sun Sign Book: Horoscopes for Everyone! (Llewellyn's Sun Sign Book) Paperback	Religion & Spirituality	New Age & Spirituality	tray	59.2307388783												
0738721565	Llewellyn's 2014 Witches' Calendar Calendar	Religion & Spirituality	New Age & Spirituality	banana	54.4404745102												
0738723649	Shadow Walkers Paperback	Teen & Young Adult	Science Fiction & Fantasy	clock	90.1838541031	bubble	75.947779417										
0738730688	Restless in Peace: A Psychic Mortician's Encounters with Those who Refuse to Rest Paperback	Biographies & Memoirs	Specific Groups	altar	99.9455392361	brass	78.1	potted plant	64.2156243324								
0738733474	Clairvoyance for Psychic Empowerment: The Art & Science of ``Clear Seeing`` Past the Illusions of Space & Time & Self-Deception (Personal Empowerment Books) Paperback	Religion & Spirituality	Occult & Paranormal	brass	91.378647089												
0739017314	Bach -- Italian Concerto (Alfred Masterwork Edition) Paperback	Arts & Photography	Music	clock	56.3295602798												
0739026771	The Rhythm Bible: Book & CD Paperback	Arts & Photography	Music	puck	68.1549370289	joystick	66.9952094555										
0739032224	Professional Piano Teaching, Vol 1: A Comprehensive Piano Pedagogy Textbook for Teaching Elementary-Level Students Paperback	Arts & Photography	Music	grand_piano	99.98												
0739035894	Gateway to Italian Diction: a Guide for Singers (Book & Cd) (Italian Edition) (Italian) Plastic Comb	Arts & Photography	Music	triumphal_arch	95.47												
0739043188	Preludes, Vol 1: Early Intermediate to Intermediate Original Piano Solos (Robert D. Vandall Classics) Paperback	Arts & Photography	Music	grand_piano	99.7183978558												
0739362658	Horton Hears a Who and Other Sounds of Dr. Seuss: Horton Hears a Who; Horton Hatches the Egg; Thidwick, the Big-Hearted Moose (Classic Seuss) Audio CD	Children's Books	Literature & Fiction	potted plant	56.3179254532												
0739362747	Magic Tree House: Books 33-36: #33 Carnival at Candlelight; #34 Season of the Sandstorms; #35 Night of the New Magicians; #36 Blizzard of the Blue Moon Audio CD	Children's Books	Growing Up & Facts of Life	bicycle	55.9462845325												
0739372599	Magic Tree House Collection: Books 37-40: Dragon of the Red Dawn; Monday with a Mad Genius; Dark Day in the Deep Sea; Eve of the Emperor Penguin (Magic Tree House (R) Merlin Mission) Audio CD	Children's Books	Growing Up & Facts of Life	bird	77.5259375572												
0739403109	A Philip Gulley Reader			chair	88.095843792	bookshop	73.8768994808										
0739407007	The First Chronicles of Amber: Nine Princes in Amber, The Guns of Avalon, Sign of the Unicorn, The Hand of Oberon, The Courts of Chaos Hardcover	Science Fiction & Fantasy	Science Fiction	umbrella	81.4463913441												
0739879332	First Grade Science: Earth & Space, Life, Physical Paperback	Children's Books	Science, Nature & How It Works	cat	72.2372949123												
0739905317	Preparing for Usefulness : English 8			sewing_machine	94.1315591335												
0740705989	Over My Head: A Doctor's Own Story of Head Injury from the Inside Looking Out Paperback	Biographies & Memoirs	Professionals & Academics	measuring_cup	85.2229058743	digital_clock	63.0243241787										
0740706004	Dave Barry's Book of Bad Songs Paperback	Arts & Photography	Music	stop sign	93.9576864243												
0740711288	Sweetest Heart Mary Engelbreit Hardcover	Self-Help	Relationships	handkerchief	79.89												
0740713906	Excuse Me While I Wag: A Dilbert Book Paperback	Humor & Entertainment	Humor	laptop	52.9024481773												
0740733303	Wit Paperback	Humor & Entertainment	Humor	clock	74.2609024048												
0740739050	Ho Ho Ho Hardcover	Christian Books & Bibles	Christian Living	Christmas_stocking	97.5459098816	teddy bear	91.984629631	teddy	74.5555520058								
0740757695	What Would Wally Do?: A Dilbert Treasury Paperback	Humor & Entertainment	Humor	chair	79.962939024	tv	50.4355669022										
0740760017	Artful Words: Mary Engelbreit and the Illustrated Quote Hardcover	Arts & Photography	Graphic Design	book	51.0247349739												
0740760548	Stupid History: Tales of Stupidity, Strangeness, and Mythconceptions Throughout the Ages Paperback	History	Historical Study & Educational Resources	stop sign	70.9789156914												
0740763741	Quick-Fix Vegetarian: Healthy Home-Cooked Meals in 30 Minutes or Less (Quick-Fix Cooking) Paperback	Cookbooks, Food & Wine	Vegetarian & Vegan	bell_pepper	99.3867576122	stop sign	80.7271301746	apple	54.3509423733								
0740770322	USA TODAY Crossword: 200 Puzzles from The Nation's No. 1 Newspaper (USA Today Puzzles) Paperback	Humor & Entertainment	Puzzles & Games	crossword_puzzle	100												
0740772279	This Is the Part Where You Pretend to Add Value: A Dilbert Book Paperback	Business & Money	Business Culture	kite	58.5954368114												
0740775596	Bikeman: An Epic Poem Hardcover	Literature & Fiction	Poetry	bicycle	95.9914445877	sewing_machine	61.3550305367	motorcycle	56.146723032								
0740777343	Bee & Me: An Animotion Experience Board book	Children's Books	Science, Nature & How It Works	bird	65.7833755016	kite	57.9726219177										
0740778064	I'm Tempted to Stop Acting Randomly: A Dilbert Book (Dilbert Book Collections Graphi) Paperback	Humor & Entertainment	Humor	laptop	54.0189445019												
0740781022	Baby Turtle's Tale Hardcover	Children's Books	Growing Up & Facts of Life	bird	70.0405478477												
0740784137	My New Orleans: The Cookbook (John Besh) Hardcover	Cookbooks, Food & Wine	Regional & International	whistle	99.4809389114	bowl	59.164249897										
0740785397	USA TODAY Jumbo Puzzle Book 2: 400 Brain Games for Every Day (USA Today Puzzles) Paperback	Humor & Entertainment	Puzzles & Games	crossword_puzzle	99.43												
0740785672	Butter My Butt and Call Me a Biscuit: And Other Country Sayings, Say-So's, Hoots and Hollers Paperback	Humor & Entertainment	Humor	prayer_rug	71.88												
0740791141	Pocket Posh Killer Sudoku: 100 Puzzles Paperback	Humor & Entertainment	Puzzles & Games	bird	94.5856153965	umbrella	84.43800807										
0740791435	The Blue Chair Jam Cookbook Hardcover	Cookbooks, Food & Wine	Cooking by Ingredient	cup	58.4427773952	bowl	53.0042052269										
0740797530	Pocket Posh Codewords: 100 Puzzles Paperback	Humor & Entertainment	Puzzles & Games	bottlecap	97.4342644215												
0740797719	Color and Light: A Guide for the Realist Painter (James Gurney Art) Paperback	Arts & Photography	Drawing	bird	83.4109902382												
0742417697	Reading Comprehension, Grades 7 - 8 (The 100+ Series™) Paperback	Office & School Supplies	Education & Crafts	horse	99.1494774818												
0742515176	Woodrow Wilson and the Roots of Modern Liberalism (American Intellectual Culture) Paperback	Politics & Social Sciences	Politics & Government	tie	63.6556148529												
074251966X	Communication in China: Political Economy, Power, and Conflict (State & Society in East Asia)	New, Used & Rental Textbooks	Humanities	bicycle	68.1531369686												
0742546071	An Introduction to Modern Jewish Thinkers: From Spinoza to Soloveitchik Paperback	History	World	digital_clock	99.8778641224												
0742547809	The Greek & Latin Roots of English Fourth Edition Edition	Reference	Words, Language & Grammar	vase	99.8003900051												
0742548929	The Study of Philosophy Sixth Edition Edition	New, Used & Rental Textbooks	Humanities	chimpanzee	90.8865511417	dog	84.4287216663										
0742549828	The Jews of Khazaria Second Edition	New, Used & Rental Textbooks	Humanities	maze	99.9810874462	zebra	88.7819170952										
0742558339	How the Quakers Invented America Hardcover	History	World	brass	60.0531578064												
0742559815	Beneath a Northern Sky: A Short History of the Gettysburg Campaign (The American Crisis Series: Books on the Civil War Era) Second Edition	History	Americas	unicycle	80.4802656174												
0742562859	Why Presidents Fail: White House Decision Making from Eisenhower to Bush II Paperback	Biographies & Memoirs	Leaders & Notable People	tie	65.5784010887	panpipe	65.5069291592										
0742568334	Ancient Rome 1st Edition	New, Used & Rental Textbooks	Humanities	bathing_cap	99.2378354073												
0742599701	Class, Race, Gender, and Crime: The Social Realities of Justice in America 3rd Edition	Politics & Social Sciences	Social Sciences	dog	68.9568817616												
0743203003	Sexscopes: How to Seduce, Stimulate, and Satisfy Any Sign Paperback	Self-Help	Relationships	bib	78.2404184341												
0743212134	Putting Out of Your Mind Hardcover	Sports & Outdoors	Golf	golf_ball	100	sports ball	50.8482813835										
0743218728	Female Trouble: Stories Paperback	Literature & Fiction	Short Stories & Anthologies	cellular_telephone	78.2143235207												
0743219627	Death of an Expert Witness (Adam Dalgliesh) Paperback	Mystery, Thriller & Suspense	Thrillers & Suspense	cup	55.6875705719	cat	53.1346738338	bottle	52.2978782654								
0743222083	First Light: The First Ever Brady Coyne / J. W. Jackson Mystery (Brady Coyne and J. W. Jackson Novels) Hardcover	Literature & Fiction	United States	boat	51.7816603184												
0743224418	The Williams-Sonoma Collection: Chicken Hardcover	Cookbooks, Food & Wine	Cooking by Ingredient	cauliflower	72.62134552	bowl	50.7431209087										
0743224426	Hors D'Oeuvre: William Sonoma Collection Hardcover	Cookbooks, Food & Wine	Main Courses & Side Dishes	plate	81.9716513157	donut	73.5221087933	bowl	65.2217447758	bakery	51.89						
0743224442	Williams-Sonoma Collection: Soup Hardcover	Cookbooks, Food & Wine	Main Courses & Side Dishes	soup_bowl	98.0768144131	bowl	77.8825819492										
0743224884	Confessions of a Street Addict Paperback	Biographies & Memoirs	Professionals & Academics	pick	98.5448658466												
0743224906	Jim Cramer's Real Money: Sane Investing in an Insane World Paperback	Biographies & Memoirs	Professionals & Academics	tie	98.3181893826												
0743225023	Williams-Sonoma Collection: Thanksgiving Hardcover	Cookbooks, Food & Wine	Baking	rotisserie	99.4120419025												
0743225511	First Among Equals: How to Manage a Group of Professionals Hardcover	Business & Money	Management & Leadership	bird	66.1474645138												
0743225708	Bringing Down the House: The Inside Story of Six M.I.T. Students Who Took Vegas for Millions Hardcover	Biographies & Memoirs	Arts & Literature	drum	99.7846364975												
0743225961	The Biker Code: Wisdom for the Ride Paperback	Engineering & Transportation	Automotive	motorcycle	97.396427393	jersey	86.4863455296										
0743226410	Williams-Sonoma Collection: Vegetable Hardcover	Cookbooks, Food & Wine	Cooking by Ingredient	bowl	86.4319682121	broccoli	53.6644697189										
0743226437	Williams-Sonoma Collection: Dessert Hardcover	Cookbooks, Food & Wine	Desserts	cake	82.8045129776	sombrero	75.7347762585	dining table	57.2341859341	matchstick	54.220700264						
0743226593	Journey Into Power: How to Sculpt Your Ideal Body, Free Your True Self, and Transform Your Life With Yoga Hardcover	Health, Fitness & Dieting	Exercise & Fitness	bathing_cap	95.0573444366												
0743226712	1776 1st Edition	Biographies & Memoirs	Leaders & Notable People	horse	51.1718273163												
0743226720	1776 Paperback	Biographies & Memoirs	Leaders & Notable People	horse	63.6150836945												
0743226801	Williams-Sonoma Collection: Risotto Hardcover	Cookbooks, Food & Wine	Regional & International	wok	81.8993330002	frying_pan	57.03	bowl	53.5808801651								
0743226828	Williams-Sonoma Collection: Potato Hardcover	Cookbooks, Food & Wine	Cooking by Ingredient	bowl	87.6464366913												
0743226836	Williams-Sonoma Collection: Cookies Hardcover	Cookbooks, Food & Wine	Baking	pomegranate	97.5975632668	bowl	87.1945023537										
0743226879	Iron Tears: America's Battle for Freedom, Britain's Quagmire: 1775-1783 Hardcover	History	Americas	dog	97.8455722332	lab_coat	89.3625676632										
0743227026	101 Ways to Be a Terrific Sports Parent: Making Athletics a Positive Experience for Your Child Paperback	Sports & Outdoors	Miscellaneous	sports ball	99.9992847443	soccer_ball	84.2699229717	croquet_ball	71.9130992889								
0743227107	Living Through the Meantime: Learning to Break the Patterns of the Past and Begin the Healing Process Hardcover	Health, Fitness & Dieting	Alternative Medicine	apple	60.7702195644												
0743227395	On Paradise Drive: How We Live Now (And Always Have) in the Future Tense Paperback	History	World	bird	93.8687205315	car	82.442933321	horse	69.7548389435	cinema	55.3888738155						
0743228154	Chronicles, Vol. 1 Hardcover	Arts & Photography	Music	car	94.9480295181	tobacco_shop	68.643862009										
0743228375	Williams-Sonoma Collection: Bread Hardcover	Cookbooks, Food & Wine	Baking	French_loaf	78.1846880913	bakery	60.6749713421	sandwich	52.0807743073								
074323538X	Whale Done!: The Power of Positive Relationships Hardcover	Self-Help	Relationships	bird	90.0838851929												
0743236300	Latina Power!: Using 7 Strengths You Already Have to Create the Success You Deserve Paperback	Politics & Social Sciences	Social Sciences	hair_slide	98.2714831829												
0743236718	Far From the Tree: Parents, Children and the Search for Identity Hardcover	Politics & Social Sciences	Social Sciences	jersey	51.733726263												
0743238273	The Breath of a Wok Hardcover	Cookbooks, Food & Wine	Regional & International	wok	99.817442894	bowl	67.4444675446										
0743243161	Williams-Sonoma Collection: Pie & Tart Hardcover	Cookbooks, Food & Wine	Baking	dining table	51.9356131554												
0743243668	Breakfast (Williams-Sonoma Collection N.Y.) Hardcover	Cookbooks, Food & Wine	Main Courses & Side Dishes	dining table	56.5410614014	sandwich	55.0656914711	ocarina	54.0891349316								
